client_id,study_group,highest_step_reached,step_hierarchy,completed_process,total_backwards_movements,encountered_errors,calls_6_mnth,gendr,logons_6_mnth,clnt_age,bal,clnt_tenure_yr
4778568,Test,step_3,4,No,1.0,Yes,6.0,U,9.0,66.0,31222.81,5.0
1136364,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,66.5,125514.99,12.0
7016269,Test,confirm,5,Yes,0.0,No,1.0,F,4.0,41.5,227706.95,22.0
4449333,Test,confirm,5,Yes,0.0,No,3.0,M,6.0,33.5,55744.37,12.0
864378,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,62.5,148626.85,7.0
5871989,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,50.5,49079.67,8.0
4558223,Test,step_1,2,No,2.0,Yes,2.0,F,5.0,61.0,39529.04,8.0
4730185,Test,confirm,5,Yes,1.0,Yes,2.0,M,5.0,62.5,273126.42,11.0
3353191,Test,step_3,4,No,2.0,Yes,3.0,F,6.0,25.0,106126.98,14.0
5090376,Test,confirm,5,Yes,0.0,No,2.0,F,5.0,47.5,62576.84,21.0
478733,Test,confirm,5,Yes,0.0,No,5.0,M,8.0,55.5,242976.61,26.0
2007508,Test,confirm,5,Yes,0.0,No,4.0,U,7.0,55.5,61346.96,7.0
2311400,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,20.5,30369.04,7.0
7026657,Test,confirm,5,Yes,1.0,Yes,6.0,F,9.0,39.0,43029.06,15.0
8546815,Test,confirm,5,Yes,1.0,Yes,6.0,F,9.0,52.5,247209.03,16.0
4159288,Test,step_3,4,No,2.0,Yes,6.0,M,9.0,50.0,100494.51,13.0
4673391,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,49.5,284253.06,6.0
9704271,Test,confirm,5,Yes,0.0,No,0.0,U,3.0,46.5,29388.51,4.0
903350,Test,confirm,5,Yes,3.0,Yes,4.0,U,7.0,28.5,54632.81,4.0
2543327,Test,confirm,5,Yes,0.0,No,2.0,F,6.0,28.5,81620.94,12.0
3682621,Test,step_3,4,No,0.0,No,1.0,U,4.0,50.0,41539.65,6.0
1286989,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,42.5,35871.63,4.0
382317,Test,step_1,2,No,1.0,Yes,5.0,U,8.0,47.0,46084.95,4.0
1232485,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,52.5,684411.14,6.0
663941,Test,step_2,3,No,4.0,Yes,6.0,F,9.0,47.0,168467.47,24.0
7212071,Test,confirm,5,Yes,0.0,No,2.0,F,5.0,64.5,32667.12,22.0
4276832,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,57.5,186305.11,9.0
545350,Test,confirm,5,Yes,0.0,No,2.0,F,5.0,48.5,43267.22,8.0
5610637,Test,step_2,3,No,0.0,No,3.0,M,6.0,30.0,66963.55,10.0
7045011,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,38.5,34432.64,16.0
4337123,Test,confirm,5,Yes,0.0,No,5.0,M,8.0,31.5,78169.02,14.0
4198807,Test,start,1,No,0.0,No,6.0,M,9.0,45.0,40335.57,5.0
3162969,Test,confirm,5,Yes,0.0,No,2.0,M,5.0,43.5,121608.63,17.0
6195074,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,48.5,85607.59,8.0
33472,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,42.5,42918.45,5.0
5782980,Test,confirm,5,Yes,2.0,Yes,1.0,U,4.0,50.0,65975.56,7.0
7636519,Test,confirm,5,Yes,0.0,No,1.0,F,4.0,25.5,25128.83,9.0
9775028,Test,confirm,5,Yes,2.0,Yes,5.0,U,8.0,29.5,76301.08,4.0
5579150,Test,step_3,4,No,2.0,Yes,3.0,M,6.0,48.0,85246.75,11.0
6537643,Test,step_3,4,No,2.0,Yes,6.0,M,9.0,57.0,121993.1,15.0
6814013,Test,confirm,5,Yes,1.0,Yes,4.0,U,7.0,67.5,89150.92,4.0
8675285,Test,confirm,5,Yes,2.0,Yes,2.0,F,5.0,64.5,27759.98,15.0
826542,Test,confirm,5,Yes,2.0,Yes,1.0,M,4.0,68.5,87715.57,14.0
6542287,Test,confirm,5,Yes,1.0,Yes,3.0,M,6.0,37.5,39755.49,12.0
5972615,Test,confirm,5,Yes,0.0,No,0.0,U,3.0,33.5,42616.65,7.0
4832252,Test,confirm,5,Yes,1.0,Yes,4.0,U,7.0,33.5,25022.78,5.0
7186127,Test,step_3,4,No,1.0,Yes,4.0,M,7.0,58.0,93758.87,27.0
5910294,Test,step_1,2,No,1.0,Yes,3.0,F,6.0,60.0,94806.68,13.0
5768566,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,48.5,58974.32,5.0
41122,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,26.5,32267.32,4.0
9642796,Test,confirm,5,Yes,0.0,No,2.0,M,5.0,32.5,44192.5,13.0
4724147,Test,step_3,4,No,0.0,No,3.0,F,6.0,74.0,34662.43,27.0
7942178,Test,confirm,5,Yes,7.0,Yes,4.0,F,8.0,52.0,60737.21,5.0
8142528,Test,confirm,5,Yes,3.0,Yes,6.0,M,9.0,53.5,46910.36,19.0
9166062,Test,confirm,5,Yes,1.0,Yes,4.0,M,7.0,55.5,94207.83,20.0
4505583,Test,step_1,2,No,1.0,Yes,5.0,M,8.0,48.0,54431.42,29.0
6725242,Test,step_3,4,No,8.0,Yes,2.0,U,5.0,50.0,94690.19,19.0
5710632,Test,confirm,5,Yes,1.0,Yes,1.0,F,4.0,65.5,88657.14,19.0
4054879,Test,confirm,5,Yes,0.0,No,5.0,F,8.0,63.5,269182.18,3.0
3800685,Test,start,1,No,0.0,No,4.0,U,7.0,18.0,29459.79,4.0
4127597,Test,confirm,5,Yes,1.0,Yes,3.0,M,6.0,49.5,1358011.03,12.0
2991219,Test,confirm,5,Yes,0.0,No,3.0,U,6.0,57.5,99670.69,22.0
1174625,Test,confirm,5,Yes,1.0,Yes,1.0,U,4.0,52.5,125461.83,4.0
244283,Test,start,1,No,0.0,No,6.0,F,9.0,24.0,183893.96,10.0
6114886,Test,step_3,4,No,1.0,Yes,0.0,U,3.0,56.0,43149.6,5.0
4369073,Test,start,1,No,0.0,No,6.0,U,9.0,32.0,44876.74,8.0
5629129,Test,confirm,5,Yes,0.0,No,4.0,F,7.0,42.5,36138.12,12.0
4493022,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,65.5,34157.19,6.0
3901436,Test,confirm,5,Yes,1.0,Yes,2.0,U,5.0,69.5,373969.13,13.0
9086603,Test,confirm,5,Yes,2.0,Yes,1.0,M,4.0,30.5,45458.56,11.0
3529432,Test,step_2,3,No,3.0,Yes,3.0,F,6.0,25.0,88194.61,25.0
9490554,Test,step_1,2,No,1.0,Yes,0.0,U,3.0,26.0,77774.11,8.0
1993843,Test,confirm,5,Yes,0.0,No,3.0,M,6.0,63.5,213615.65,13.0
1091911,Test,confirm,5,Yes,0.0,No,0.0,U,3.0,60.5,42323.52,6.0
4921862,Test,confirm,5,Yes,0.0,No,2.0,F,5.0,61.5,113785.87,15.0
9222307,Test,confirm,5,Yes,0.0,No,1.0,F,4.0,33.5,27602.08,5.0
8693038,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,22.5,55801.26,6.0
1761865,Test,confirm,5,Yes,0.0,No,4.0,F,7.0,54.5,318898.01,24.0
5020123,Test,start,1,No,0.0,No,2.0,F,5.0,31.0,37537.54,30.0
3571028,Test,confirm,5,Yes,1.0,Yes,2.0,M,5.0,56.5,114637.42,8.0
5211979,Test,step_3,4,No,2.0,Yes,2.0,F,5.0,56.0,104386.55,19.0
7393657,Test,confirm,5,Yes,0.0,No,0.0,F,3.0,40.5,78283.14,13.0
5017082,Test,confirm,5,Yes,0.0,No,5.0,F,8.0,46.5,93097.49,20.0
5921654,Test,step_2,3,No,5.0,Yes,6.0,F,9.0,47.0,59257.52,24.0
7853749,Test,step_3,4,No,1.0,Yes,2.0,U,5.0,60.0,83835.97,6.0
2825254,Test,step_3,4,No,1.0,Yes,6.0,M,9.0,47.0,99662.9,22.0
5580011,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,23.5,55313.3,7.0
7822345,Test,confirm,5,Yes,5.0,Yes,0.0,F,3.0,65.5,51177.76,18.0
1927579,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,54.5,63442.7,22.0
8368220,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,28.5,36539.12,7.0
9904896,Test,confirm,5,Yes,0.0,No,6.0,F,9.0,59.5,62267.44,11.0
4097339,Test,confirm,5,Yes,1.0,Yes,2.0,M,5.0,57.5,132030.33,27.0
370201,Test,confirm,5,Yes,2.0,Yes,2.0,F,5.0,47.5,68492.48,22.0
3907225,Test,confirm,5,Yes,1.0,Yes,0.0,U,3.0,46.5,86901.9,5.0
8555514,Test,confirm,5,Yes,0.0,No,1.0,F,4.0,27.5,65015.79,8.0
1995844,Test,confirm,5,Yes,1.0,Yes,3.0,F,6.0,28.5,83956.61,9.0
156105,Test,confirm,5,Yes,5.0,Yes,6.0,U,9.0,51.5,343545.97,21.0
7914595,Test,confirm,5,Yes,1.0,Yes,4.0,F,7.0,41.0,250715.26,15.0
8140196,Test,confirm,5,Yes,0.0,No,4.0,F,7.0,36.5,45118.72,11.0
5242916,Test,confirm,5,Yes,0.0,No,1.0,M,4.0,24.5,54368.62,9.0
3891924,Test,step_3,4,No,1.0,Yes,1.0,F,4.0,72.0,104648.36,22.0
6749393,Test,confirm,5,Yes,0.0,No,3.0,U,6.0,47.5,48321.45,15.0
3239977,Test,confirm,5,Yes,1.0,Yes,6.0,M,9.0,60.5,368772.24,36.0
1667786,Test,step_3,4,No,1.0,Yes,6.0,U,9.0,50.0,209009.83,6.0
8742532,Test,step_2,3,No,1.0,Yes,5.0,F,8.0,54.0,30821.71,9.0
6797662,Test,step_3,4,No,1.0,Yes,0.0,F,3.0,66.0,176157.14,8.0
1991503,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,18.5,28060.9,22.0
2025451,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,25.5,38870.85,3.0
2636385,Test,step_3,4,No,0.0,No,0.0,U,3.0,66.0,51089.81,6.0
8573316,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,70.5,49994.74,28.0
3154239,Test,step_3,4,No,0.0,No,3.0,U,6.0,28.0,124070.54,7.0
7739059,Test,confirm,5,Yes,0.0,No,2.0,F,5.0,32.5,37830.42,5.0
9866595,Test,confirm,5,Yes,1.0,Yes,3.0,F,6.0,48.5,70066.04,15.0
663690,Test,confirm,5,Yes,7.0,Yes,0.0,F,8.0,45.5,539182.66,20.0
4399023,Test,step_2,3,No,0.0,No,2.0,U,6.0,30.0,32219.15,4.0
5174359,Test,step_3,4,No,3.0,Yes,1.0,M,4.0,45.0,53881.87,11.0
2211277,Test,confirm,5,Yes,1.0,Yes,0.0,U,3.0,61.5,51134.65,7.0
9507924,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,42.5,297991.85,8.0
218777,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,23.5,34951.34,5.0
9319811,Test,confirm,5,Yes,0.0,No,4.0,M,7.0,32.5,47189.83,26.0
4841749,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,55.5,2428525.26,21.0
8471628,Test,confirm,5,Yes,0.0,No,0.0,M,3.0,54.5,87229.69,8.0
8664129,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,29.5,52856.91,5.0
1107063,Test,step_1,2,No,1.0,Yes,2.0,M,5.0,28.0,84718.44,12.0
2753459,Test,confirm,5,Yes,2.0,Yes,1.0,M,4.0,27.5,34323.77,11.0
3402183,Test,confirm,5,Yes,0.0,No,0.0,U,3.0,45.5,37124.26,5.0
776137,Test,confirm,5,Yes,0.0,No,3.0,M,6.0,74.5,81434.77,14.0
8442995,Test,confirm,5,Yes,1.0,Yes,2.0,M,5.0,56.5,191691.33,26.0
7811459,Test,confirm,5,Yes,3.0,Yes,2.0,F,5.0,78.0,77517.42,21.0
1455544,Test,confirm,5,Yes,2.0,Yes,2.0,M,5.0,34.5,74628.82,17.0
1556192,Test,confirm,5,Yes,0.0,No,4.0,F,8.0,57.5,227086.83,14.0
1286768,Test,confirm,5,Yes,0.0,No,0.0,U,3.0,22.5,25897.72,5.0
7441341,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,78.5,130004.93,7.0
2534438,Test,confirm,5,Yes,1.0,Yes,1.0,U,4.0,46.5,27613.7,4.0
2226917,Test,start,1,No,0.0,No,4.0,M,7.0,25.0,31463.33,26.0
3208047,Test,confirm,5,Yes,2.0,Yes,3.0,M,6.0,64.5,356991.46,20.0
1694342,Test,confirm,5,Yes,1.0,Yes,6.0,U,9.0,28.5,47956.93,4.0
9633573,Test,confirm,5,Yes,0.0,No,6.0,F,9.0,71.5,1366659.3,24.0
3009911,Test,confirm,5,Yes,0.0,No,5.0,F,8.0,54.5,193188.31,16.0
4115450,Test,step_2,3,No,1.0,Yes,6.0,M,9.0,29.0,43835.89,14.0
4704745,Test,start,1,No,0.0,No,1.0,U,4.0,38.0,40068.39,6.0
6921713,Test,start,1,No,0.0,No,6.0,M,9.0,68.0,71057.74,12.0
3095487,Test,step_1,2,No,1.0,Yes,0.0,F,3.0,33.0,48622.99,12.0
722253,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,21.5,96104.89,6.0
9909051,Test,step_3,4,No,2.0,Yes,4.0,U,7.0,66.0,67990.91,8.0
5687972,Test,confirm,5,Yes,0.0,No,0.0,M,3.0,34.5,24919.16,14.0
7248407,Test,confirm,5,Yes,0.0,No,2.0,M,5.0,57.5,116609.13,15.0
8789984,Test,step_3,4,No,2.0,Yes,5.0,F,8.0,67.0,259724.21,22.0
4006775,Test,confirm,5,Yes,1.0,Yes,0.0,F,3.0,71.5,62676.19,9.0
4853550,Test,confirm,5,Yes,0.0,No,0.0,U,4.0,22.5,34254.23,26.0
9265410,Test,confirm,5,Yes,1.0,Yes,3.0,U,6.0,44.5,90156.57,16.0
1722078,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,32.5,40920.73,8.0
2105198,Test,confirm,5,Yes,1.0,Yes,6.0,M,9.0,37.5,208457.77,17.0
137816,Test,confirm,5,Yes,0.0,No,1.0,F,4.0,24.5,24841.84,7.0
7704425,Test,confirm,5,Yes,0.0,No,0.0,U,3.0,32.5,31451.73,5.0
4073518,Test,confirm,5,Yes,0.0,No,1.0,M,4.0,36.5,35021.29,11.0
1824825,Test,step_1,2,No,2.0,Yes,6.0,F,9.0,55.0,113947.12,31.0
2623518,Test,step_3,4,No,0.0,No,3.0,F,6.0,42.0,148551.86,14.0
1853532,Test,start,1,No,0.0,No,6.0,F,9.0,62.0,281097.24,13.0
1796021,Test,step_3,4,No,4.0,Yes,6.0,M,9.0,66.0,407955.61,21.0
9457344,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,30.5,99033.62,5.0
9717121,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,25.5,126266.13,7.0
2610631,Test,confirm,5,Yes,4.0,Yes,6.0,F,9.0,55.5,124037.39,19.0
456416,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,32.5,155884.41,14.0
830066,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,63.5,28187.44,6.0
9309880,Test,start,1,No,0.0,No,6.0,M,9.0,53.0,130451.22,5.0
2948165,Test,confirm,5,Yes,1.0,Yes,2.0,U,5.0,61.5,291652.19,7.0
4742316,Test,confirm,5,Yes,0.0,No,3.0,M,6.0,57.5,82549.1,23.0
6911858,Test,confirm,5,Yes,0.0,No,1.0,F,4.0,52.5,227255.08,13.0
5177112,Test,confirm,5,Yes,0.0,No,2.0,M,5.0,42.5,30133.96,10.0
2023843,Test,confirm,5,Yes,0.0,No,0.0,M,3.0,34.5,93332.46,17.0
5137288,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,44.5,472416.38,27.0
339258,Test,step_1,2,No,1.0,Yes,2.0,M,5.0,42.0,716237.15,18.0
2275495,Test,confirm,5,Yes,1.0,Yes,5.0,F,8.0,36.5,79228.54,8.0
5061459,Test,confirm,5,Yes,0.0,No,3.0,U,6.0,61.5,51303.64,8.0
5166002,Test,step_3,4,No,1.0,Yes,0.0,U,3.0,24.0,27084.63,5.0
5127898,Test,confirm,5,Yes,0.0,No,5.0,U,8.0,52.5,70062.24,7.0
6211734,Test,step_3,4,No,5.0,Yes,6.0,F,9.0,57.0,55410.36,24.0
4048382,Test,confirm,5,Yes,2.0,Yes,5.0,M,8.0,62.5,390937.44,11.0
9192456,Test,confirm,5,Yes,0.0,No,0.0,F,3.0,18.5,43720.91,23.0
8842965,Test,step_1,2,No,1.0,Yes,0.0,U,3.0,25.0,54517.86,13.0
582215,Test,confirm,5,Yes,1.0,Yes,0.0,F,3.0,65.5,36233.41,16.0
260336,Test,confirm,5,Yes,1.0,Yes,1.0,U,4.0,57.5,28307.16,11.0
893686,Test,confirm,5,Yes,0.0,No,4.0,M,7.0,57.5,40268.07,5.0
785135,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,51.5,25003.74,5.0
4407044,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,50.5,1484204.73,14.0
9244878,Test,confirm,5,Yes,1.0,Yes,6.0,U,9.0,50.5,49863.23,5.0
5171509,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,36.5,420911.97,15.0
6690695,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,50.5,101759.0,6.0
792775,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,64.5,490035.1,10.0
4774104,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,42.5,36123.09,4.0
4061962,Test,confirm,5,Yes,1.0,Yes,0.0,F,3.0,45.5,59359.86,31.0
3451908,Test,confirm,5,Yes,0.0,No,5.0,M,8.0,64.5,30327.96,6.0
6721743,Test,confirm,5,Yes,0.0,No,3.0,U,6.0,67.5,754485.87,8.0
5107553,Test,confirm,5,Yes,0.0,No,6.0,F,9.0,22.5,67963.55,7.0
3423886,Test,step_2,3,No,1.0,Yes,0.0,M,3.0,54.0,66079.03,4.0
5079665,Test,confirm,5,Yes,1.0,Yes,5.0,U,8.0,26.5,30583.51,5.0
6620247,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,62.5,1075854.01,5.0
2327485,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,53.5,33397.46,9.0
8791667,Test,confirm,5,Yes,3.0,Yes,0.0,U,3.0,31.5,36990.27,4.0
2906540,Test,step_1,2,No,1.0,Yes,3.0,U,6.0,31.0,69465.24,8.0
8415235,Test,confirm,5,Yes,0.0,No,5.0,U,8.0,26.5,68019.48,5.0
5055243,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,46.5,99195.8,5.0
9978868,Test,confirm,5,Yes,1.0,Yes,6.0,F,9.0,49.5,359457.28,24.0
8114658,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,45.5,41965.48,6.0
2352309,Test,confirm,5,Yes,5.0,Yes,6.0,F,9.0,56.5,143139.19,24.0
7151392,Test,step_3,4,No,5.0,Yes,6.0,M,9.0,63.0,450799.88,6.0
5430117,Test,confirm,5,Yes,1.0,Yes,1.0,M,4.0,42.5,130125.49,55.0
4374056,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,33.5,42777.86,8.0
7309966,Test,confirm,5,Yes,0.0,No,4.0,M,7.0,56.5,162796.33,15.0
1180758,Test,confirm,5,Yes,4.0,Yes,4.0,F,7.0,58.5,154994.05,13.0
9070356,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,60.5,56172.09,8.0
5317278,Test,confirm,5,Yes,2.0,Yes,6.0,M,9.0,69.5,346406.18,23.0
9916,Test,confirm,5,Yes,0.0,No,4.0,M,7.0,40.5,162968.55,17.0
1827466,Test,start,1,No,0.0,No,4.0,U,7.0,24.0,86669.15,4.0
4584184,Test,confirm,5,Yes,1.0,Yes,3.0,M,6.0,63.5,93818.74,10.0
829900,Test,step_2,3,No,2.0,Yes,6.0,F,9.0,71.0,74719.09,6.0
7177216,Test,confirm,5,Yes,0.0,No,2.0,F,5.0,39.5,68906.94,20.0
3185304,Test,step_3,4,No,1.0,Yes,2.0,M,5.0,24.0,28844.76,6.0
9608253,Test,step_2,3,No,1.0,Yes,6.0,M,9.0,43.0,53891.44,16.0
9970320,Test,step_2,3,No,1.0,Yes,0.0,M,3.0,44.0,31401.72,22.0
4765026,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,31.5,99015.19,8.0
1142574,Test,step_3,4,No,1.0,Yes,6.0,U,9.0,58.0,428861.34,6.0
612452,Test,confirm,5,Yes,1.0,Yes,6.0,M,9.0,57.5,1029358.33,13.0
4739411,Test,confirm,5,Yes,0.0,No,4.0,U,7.0,53.5,32250.56,16.0
7887617,Test,confirm,5,Yes,1.0,Yes,5.0,M,8.0,48.0,26390.61,19.0
4125085,Test,confirm,5,Yes,0.0,No,4.0,F,7.0,55.5,47757.76,8.0
893426,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,47.5,46974.69,5.0
3539756,Test,confirm,5,Yes,0.0,No,4.0,F,7.0,59.5,484767.34,14.0
8122694,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,50.5,264019.31,28.0
3823121,Test,confirm,5,Yes,3.0,Yes,6.0,F,9.0,68.5,32666.22,14.0
9150604,Test,confirm,5,Yes,0.0,No,5.0,F,8.0,53.5,76994.58,21.0
3181054,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,56.5,421702.62,8.0
1114136,Test,step_3,4,No,1.0,Yes,1.0,M,4.0,60.0,460321.09,15.0
8757192,Test,confirm,5,Yes,1.0,Yes,2.0,F,5.0,34.5,195381.12,11.0
9406998,Test,step_3,4,No,5.0,Yes,6.0,F,9.0,65.0,332232.96,21.0
7425171,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,24.5,55315.42,6.0
6235867,Test,confirm,5,Yes,0.0,No,4.0,M,7.0,21.5,182729.08,22.0
6393896,Test,confirm,5,Yes,0.0,No,1.0,F,4.0,31.5,71575.2,12.0
3070398,Test,confirm,5,Yes,0.0,No,4.0,U,7.0,29.5,45645.35,6.0
5286628,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,50.5,160193.24,15.0
7743934,Test,confirm,5,Yes,0.0,No,6.0,M,9.0,42.5,37770.92,10.0
2048285,Test,confirm,5,Yes,0.0,No,5.0,M,8.0,67.5,78659.29,16.0
9402618,Test,confirm,5,Yes,1.0,Yes,6.0,F,9.0,48.5,71979.44,16.0
2695578,Test,step_2,3,No,0.0,No,0.0,F,4.0,66.0,45126.53,16.0
4507847,Test,confirm,5,Yes,0.0,No,6.0,F,9.0,49.5,44477.37,8.0
7524965,Test,confirm,5,Yes,0.0,No,3.0,M,6.0,36.5,31870.82,16.0
5639474,Test,confirm,5,Yes,2.0,Yes,3.0,U,6.0,76.5,85372.01,4.0
912673,Test,confirm,5,Yes,1.0,Yes,6.0,U,9.0,26.5,47450.63,6.0
8133512,Test,confirm,5,Yes,0.0,No,1.0,F,4.0,56.5,193818.07,18.0
8984082,Test,step_2,3,No,2.0,Yes,4.0,U,7.0,50.0,38908.34,6.0
6279584,Test,confirm,5,Yes,1.0,Yes,1.0,U,4.0,61.5,37478.07,6.0
6449704,Test,step_2,3,No,1.0,Yes,6.0,M,9.0,34.0,182215.02,3.0
2079191,Test,confirm,5,Yes,0.0,No,4.0,F,7.0,64.5,67617.88,30.0
2725506,Test,confirm,5,Yes,0.0,No,6.0,F,9.0,66.5,47403.67,15.0
5756272,Test,confirm,5,Yes,0.0,No,3.0,F,6.0,59.5,259406.01,10.0
7690370,Test,confirm,5,Yes,0.0,No,4.0,U,7.0,70.5,284508.65,6.0
3030826,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,60.5,85778.28,6.0
9650414,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,65.5,30349.29,4.0
1859520,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,53.5,64871.84,4.0
714316,Test,confirm,5,Yes,1.0,Yes,6.0,M,9.0,56.5,174822.53,18.0
825443,Test,confirm,5,Yes,0.0,No,4.0,F,7.0,42.5,35680.9,20.0
6146877,Test,confirm,5,Yes,4.0,Yes,6.0,F,9.0,21.5,48358.39,14.0
8547335,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,50.5,71518.75,7.0
8873193,Test,step_3,4,No,3.0,Yes,6.0,U,9.0,58.0,452726.0,7.0
8603917,Test,confirm,5,Yes,0.0,No,6.0,F,9.0,59.5,59340.06,9.0
628776,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,67.5,140044.82,6.0
3408953,Test,confirm,5,Yes,0.0,No,6.0,U,9.0,62.5,118480.96,6.0
1374023,Test,confirm,5,Yes,1.0,Yes,6.0,M,9.0,68.5,49898.76,7.0
6848132,Test,confirm,5,Yes,1.0,Yes,1.0,M,4.0,40.5,67472.99,15.0
3332995,Test,confirm,5,Yes,0.0,No,1.0,F,4.0,20.5,28347.21,26.0
4318672,Test,confirm,5,Yes,6.0,Yes,6.0,M,9.0,56.5,47462.91,15.0
8008423,Test,step_3,4,No,1.0,Yes,2.0,F,5.0,64.0,113044.54,17.0
9912935,Test,confirm,5,Yes,0.0,No,5.0,F,8.0,47.5,128161.97,12.0
938268,Test,confirm,5,Yes,1.0,Yes,6.0,M,9.0,67.5,2672736.07,30.0
8950912,Test,confirm,5,Yes,2.0,Yes,6.0,M,9.0,56.5,377472.5,8.0
4343302,Test,confirm,5,Yes,0.0,No,6.0,F,9.0,64.5,241787.18,35.0
3616817,Test,confirm,5,Yes,0.0,No,1.0,M,4.0,60.5,27397.21,15.0
6299017,Test,confirm,5,Yes,1.0,Yes,3.0,U,6.0,25.5,92375.17,8.0
9726076,Test,confirm,5,Yes,2.0,Yes,6.0,M,9.0,57.5,737138.75,20.0
2697037,Test,confirm,5,Yes,0.0,No,6.0,F,9.0,70.5,248299.62,11.0
3636115,Test,confirm,5,Yes,0.0,No,3.0,M,6.0,52.5,87456.2,10.0
9702505,Test,confirm,5,Yes,1.0,Yes,1.0,M,4.0,34.5,136306.63,14.0
953368,Test,confirm,5,Yes,0.0,No,6.0,F,9.0,53.5,67633.42,14.0
8335505,Test,confirm,5,Yes,1.0,Yes,5.0,U,8.0,35.5,56324.23,4.0
1239693,Test,confirm,5,Yes,0.0,No,2.0,U,5.0,64.5,78664.15,6.0
3932829,Test,step_1,2,No,1.0,Yes,6.0,F,9.0,35.0,284945.31,9.0
8285322,Test,step_1,2,No,2.0,Yes,5.0,M,8.0,58.0,132881.49,16.0
9191313,Test,step_1,2,No,1.0,Yes,4.0,U,7.0,66.0,32013.17,7.0
7809143,Test,confirm,5,Yes,1.0,Yes,5.0,M,8.0,70.5,1019687.43,16.0
973461,Test,confirm,5,Yes,1.0,Yes,2.0,U,5.0,28.5,102370.72,7.0
5730326,Test,confirm,5,Yes,0.0,No,3.0,U,6.0,26.5,56878.77,7.0
7683063,Test,confirm,5,Yes,0.0,No,1.0,U,4.0,29.5,224356.88,11.0
7592164,Test,confirm,5,Yes,1.0,Yes,3.0,M,6.0,32.5,27883.13,14.0
138790,Test,confirm,5,Yes,0.0,No,2.0,F,5.0,33.5,38293.17,6.0
2110903,Test,step_3,4,No,3.0,Yes,4.0,M,7.0,62.0,81965.46,13.0
126259,Test,confirm,5,Yes,0.0,No,0.0,F,3.0,56.5,199972.66,15.0
4627062,Test,confirm,5,Yes,0.0,No,4.0,M,7.0,37.5,35403.63,15.0
2604894,Test,confirm,5,Yes,0.0,No,5.0,U,8.0,17.5,30317.41,5.0
2576489,Test,step_2,3,No,1.0,Yes,5.0,M,8.0,40.0,82837.39,9.0
307881,Test,confirm,5,Yes,0.0,No,3.0,U,6.0,53.5,29799.04,30.0
